session_id,therapist_id,session_date,channel,page_views
s_016743,t_0743,2024-06-14,paid_search,5
s_016744,t_0743,2024-05-23,paid_search,2
s_016745,t_0743,2024-05-12,paid_search,6
s_016746,t_0743,2024-05-23,paid_search,6
s_016747,t_0744,2024-03-31,organic,3
s_016748,t_0744,2024-04-08,organic,3
s_016749,t_0744,2024-04-12,organic,5
s_016750,t_0744,2024-05-14,organic,6
s_016751,t_0744,2024-04-13,organic,5
s_016752,t_0744,2024-04-26,organic,4
s_016753,t_0744,2024-05-26,organic,4
s_016754,t_0744,2024-04-25,organic,5
s_016755,t_0744,2024-05-08,organic,6
s_016756,t_0744,2024-05-04,organic,5
s_016757,t_0744,2024-05-16,organic,3
s_016758,t_0744,2024-04-25,organic,5
s_016759,t_0744,2024-03-28,organic,4
s_016760,t_0744,2024-04-09,organic,6
s_016761,t_0744,2024-04-12,organic,5
s_016762,t_0744,2024-05-05,organic,7
s_016763,t_0745,2024-12-31,organic,7
s_016764,t_0745,2024-12-21,organic,3
s_016765,t_0745,2024-12-31,organic,4
s_016766,t_0745,2024-12-08,organic,7
s_016767,t_0745,2024-11-29,organic,4
s_016768,t_0745,2024-12-18,organic,7
s_016769,t_0745,2024-12-11,organic,3
s_016770,t_0745,2024-12-04,organic,6
s_016771,t_0745,2024-12-12,organic,3
s_016772,t_0745,2024-11-23,organic,6
s_016773,t_0745,2024-11-24,organic,4
s_016774,t_0745,2024-12-03,organic,6
s_016775,t_0745,2024-12-31,organic,6
s_016776,t_0745,2024-12-15,organic,4
s_016777,t_0745,2024-12-31,organic,3
s_016778,t_0745,2024-12-31,organic,7
s_016779,t_0745,2024-11-25,organic,5
s_016780,t_0745,2024-12-24,organic,6
s_016781,t_0745,2024-12-08,organic,3
s_016782,t_0745,2024-12-31,organic,3
s_016783,t_0745,2024-11-28,organic,3
s_016784,t_0745,2024-12-27,organic,7
s_016785,t_0745,2024-12-18,organic,5
s_016786,t_0745,2024-12-11,organic,6
s_016787,t_0745,2024-12-31,organic,3
s_016788,t_0745,2024-12-03,organic,5
s_016789,t_0745,2024-12-07,organic,6
s_016790,t_0745,2024-11-25,organic,6
s_016791,t_0745,2024-12-31,organic,5
s_016792,t_0746,2024-01-28,organic,5
s_016793,t_0746,2024-02-22,organic,5
s_016794,t_0746,2024-03-25,organic,7
s_016795,t_0746,2024-02-19,organic,6
s_016796,t_0746,2024-03-03,organic,5
s_016797,t_0746,2024-03-21,organic,7
s_016798,t_0746,2024-02-18,organic,7
s_016799,t_0746,2024-03-17,organic,7
s_016800,t_0746,2024-03-02,organic,5
s_016801,t_0746,2024-02-26,organic,5
s_016802,t_0747,2024-03-04,paid_search,5
s_016803,t_0747,2024-02-29,paid_search,3
s_016804,t_0747,2024-03-25,paid_search,2
s_016805,t_0747,2024-03-01,paid_search,2
s_016806,t_0747,2024-04-27,paid_search,5
s_016807,t_0747,2024-04-20,paid_search,5
s_016808,t_0747,2024-02-29,paid_search,2
s_016809,t_0747,2024-03-28,paid_search,5
s_016810,t_0747,2024-04-29,paid_search,3
s_016811,t_0747,2024-04-10,paid_search,5
s_016812,t_0747,2024-03-20,paid_search,6
s_016813,t_0747,2024-04-27,paid_search,4
s_016814,t_0747,2024-04-07,paid_search,3
s_016815,t_0747,2024-04-20,paid_search,3
s_016816,t_0747,2024-04-21,paid_search,2
s_016817,t_0747,2024-03-28,paid_search,6
s_016818,t_0747,2024-03-06,paid_search,2
s_016819,t_0747,2024-04-28,paid_search,2
s_016820,t_0747,2024-03-28,paid_search,2
s_016821,t_0747,2024-04-05,paid_search,5
s_016822,t_0747,2024-04-22,paid_search,2
s_016823,t_0747,2024-03-02,paid_search,4
s_016824,t_0747,2024-04-08,paid_search,2
s_016825,t_0747,2024-03-10,paid_search,2
s_016826,t_0747,2024-03-17,paid_search,4
s_016827,t_0747,2024-03-18,paid_search,2
s_016828,t_0748,2024-12-31,paid_search,4
s_016829,t_0748,2024-12-31,paid_search,6
s_016830,t_0748,2024-12-31,paid_search,5
s_016831,t_0748,2024-12-31,paid_search,3
s_016832,t_0748,2024-12-31,paid_search,3
s_016833,t_0748,2024-12-31,paid_search,6
s_016834,t_0748,2024-12-31,paid_search,6
s_016835,t_0748,2024-12-31,paid_search,5
s_016836,t_0748,2024-12-31,paid_search,4
s_016837,t_0748,2024-12-31,paid_search,3
s_016838,t_0748,2024-12-31,paid_search,6
s_016839,t_0748,2024-12-31,paid_search,5
s_016840,t_0748,2024-12-31,paid_search,2
s_016841,t_0748,2024-12-31,paid_search,3
s_016842,t_0748,2024-12-31,paid_search,3
s_016843,t_0748,2024-12-31,paid_search,3
s_016844,t_0748,2024-12-31,paid_search,2
s_016845,t_0748,2024-12-31,paid_search,2
s_016846,t_0748,2024-12-31,paid_search,6
s_016847,t_0748,2024-12-31,paid_search,6
s_016848,t_0748,2024-12-31,paid_search,3
s_016849,t_0748,2024-12-31,paid_search,5
s_016850,t_0748,2024-12-31,paid_search,3
s_016851,t_0748,2024-12-31,paid_search,5
s_016852,t_0748,2024-12-31,paid_search,2
s_016853,t_0748,2024-12-31,paid_search,6
s_016854,t_0748,2024-12-31,paid_search,5
s_016855,t_0748,2024-12-31,paid_search,2
s_016856,t_0748,2024-12-31,paid_search,3
s_016857,t_0748,2024-12-31,paid_search,4
s_016858,t_0748,2024-12-31,paid_search,5
s_016859,t_0748,2024-12-31,paid_search,3
s_016860,t_0748,2024-12-31,paid_search,6
s_016861,t_0748,2024-12-31,paid_search,3
s_016862,t_0748,2024-12-31,paid_search,3
s_016863,t_0749,2024-12-31,paid_search,6
s_016864,t_0749,2024-12-31,paid_search,4
s_016865,t_0749,2024-12-31,paid_search,6
s_016866,t_0749,2024-12-28,paid_search,4
s_016867,t_0749,2024-12-31,paid_search,3
s_016868,t_0749,2024-12-31,paid_search,6
s_016869,t_0749,2024-12-13,paid_search,5
s_016870,t_0749,2024-12-31,paid_search,5
s_016871,t_0749,2024-12-31,paid_search,5
s_016872,t_0749,2024-12-31,paid_search,2
s_016873,t_0749,2024-12-20,paid_search,2
s_016874,t_0749,2024-12-31,paid_search,3
s_016875,t_0749,2024-12-21,paid_search,6
s_016876,t_0749,2024-12-16,paid_search,2
s_016877,t_0749,2024-12-31,paid_search,5
s_016878,t_0749,2024-12-31,paid_search,6
s_016879,t_0749,2024-12-28,paid_search,5
s_016880,t_0749,2024-12-31,paid_search,2
s_016881,t_0749,2024-12-31,paid_search,2
s_016882,t_0749,2024-12-27,paid_search,4
s_016883,t_0749,2024-12-31,paid_search,2
s_016884,t_0749,2024-12-31,paid_search,3
s_016885,t_0749,2024-12-31,paid_search,4
s_016886,t_0749,2024-12-31,paid_search,6
s_016887,t_0749,2024-12-12,paid_search,2
s_016888,t_0749,2024-12-31,paid_search,2
s_016889,t_0749,2024-12-28,paid_search,3
s_016890,t_0749,2024-12-25,paid_search,2
s_016891,t_0749,2024-12-29,paid_search,6
s_016892,t_0749,2024-12-31,paid_search,6
s_016893,t_0749,2024-12-16,paid_search,4
s_016894,t_0749,2024-12-31,paid_search,4
s_016895,t_0749,2024-12-29,paid_search,4
s_016896,t_0749,2024-12-29,paid_search,3
s_016897,t_0749,2024-12-31,paid_search,6
s_016898,t_0750,2024-04-24,organic,7
s_016899,t_0750,2024-04-08,organic,3
s_016900,t_0750,2024-03-17,organic,5
s_016901,t_0750,2024-04-22,organic,5
s_016902,t_0750,2024-04-03,organic,6
s_016903,t_0750,2024-03-11,organic,4
s_016904,t_0750,2024-04-18,organic,4
s_016905,t_0750,2024-03-27,organic,4
s_016906,t_0750,2024-04-10,organic,3
s_016907,t_0750,2024-04-26,organic,7
s_016908,t_0750,2024-04-05,organic,6
s_016909,t_0750,2024-04-27,organic,7
s_016910,t_0750,2024-03-20,organic,5
s_016911,t_0750,2024-03-31,organic,4
s_016912,t_0750,2024-04-18,organic,3
s_016913,t_0750,2024-04-01,organic,3
s_016914,t_0750,2024-04-19,organic,4
s_016915,t_0750,2024-04-04,organic,3
s_016916,t_0750,2024-03-11,organic,3
s_016917,t_0750,2024-04-22,organic,3
s_016918,t_0750,2024-04-30,organic,3
s_016919,t_0750,2024-04-22,organic,3
s_016920,t_0750,2024-03-16,organic,5
s_016921,t_0750,2024-04-07,organic,3
s_016922,t_0750,2024-04-06,organic,3
s_016923,t_0750,2024-05-04,organic,7
s_016924,t_0750,2024-04-09,organic,4
s_016925,t_0751,2024-03-17,referral,5
s_016926,t_0751,2024-04-19,referral,7
s_016927,t_0751,2024-04-10,referral,7
s_016928,t_0751,2024-03-06,referral,4
s_016929,t_0751,2024-04-30,referral,3
s_016930,t_0751,2024-04-24,referral,4
s_016931,t_0751,2024-03-01,referral,3
s_016932,t_0751,2024-04-13,referral,7
s_016933,t_0751,2024-04-02,referral,4
s_016934,t_0751,2024-04-11,referral,4
s_016935,t_0751,2024-04-03,referral,5
s_016936,t_0751,2024-04-12,referral,6
s_016937,t_0751,2024-04-23,referral,7
s_016938,t_0751,2024-04-09,referral,3
s_016939,t_0751,2024-04-18,referral,7
s_016940,t_0751,2024-04-24,referral,6
s_016941,t_0751,2024-03-31,referral,4
s_016942,t_0751,2024-03-13,referral,4
s_016943,t_0751,2024-03-05,referral,3
s_016944,t_0751,2024-03-17,referral,5
s_016945,t_0751,2024-04-03,referral,3
s_016946,t_0751,2024-04-01,referral,6
s_016947,t_0751,2024-04-30,referral,4
s_016948,t_0751,2024-04-10,referral,6
s_016949,t_0751,2024-04-24,referral,5
s_016950,t_0751,2024-03-21,referral,6
s_016951,t_0751,2024-03-05,referral,7
s_016952,t_0752,2024-04-20,paid_search,2
s_016953,t_0752,2024-05-31,paid_search,6
s_016954,t_0752,2024-05-17,paid_search,3
s_016955,t_0752,2024-06-07,paid_search,3
s_016956,t_0752,2024-04-13,paid_search,5
s_016957,t_0752,2024-04-25,paid_search,2
s_016958,t_0752,2024-05-15,paid_search,5
s_016959,t_0752,2024-06-03,paid_search,4
s_016960,t_0752,2024-04-19,paid_search,5
s_016961,t_0752,2024-05-06,paid_search,2
s_016962,t_0752,2024-05-22,paid_search,3
s_016963,t_0752,2024-06-04,paid_search,2
s_016964,t_0752,2024-04-21,paid_search,3
s_016965,t_0752,2024-05-08,paid_search,4
s_016966,t_0753,2024-08-04,organic,6
s_016967,t_0753,2024-09-04,organic,4
s_016968,t_0753,2024-08-24,organic,7
s_016969,t_0753,2024-08-09,organic,5
s_016970,t_0753,2024-09-24,organic,7
s_016971,t_0753,2024-09-03,organic,3
s_016972,t_0753,2024-08-23,organic,6
s_016973,t_0753,2024-08-24,organic,5
s_016974,t_0753,2024-07-28,organic,4
s_016975,t_0753,2024-08-06,organic,4
s_016976,t_0753,2024-09-16,organic,7
s_016977,t_0753,2024-09-08,organic,3
s_016978,t_0753,2024-09-11,organic,7
s_016979,t_0753,2024-09-12,organic,4
s_016980,t_0753,2024-09-08,organic,4
s_016981,t_0753,2024-08-18,organic,4
s_016982,t_0753,2024-09-16,organic,7
s_016983,t_0753,2024-08-06,organic,6
s_016984,t_0753,2024-09-17,organic,6
s_016985,t_0753,2024-09-24,organic,3
s_016986,t_0753,2024-08-08,organic,6
s_016987,t_0753,2024-09-22,organic,7
s_016988,t_0753,2024-08-12,organic,6
s_016989,t_0753,2024-09-03,organic,5
s_016990,t_0753,2024-09-04,organic,7
s_016991,t_0753,2024-09-02,organic,5
s_016992,t_0753,2024-09-20,organic,4
s_016993,t_0753,2024-09-25,organic,4
s_016994,t_0753,2024-08-17,organic,4
s_016995,t_0753,2024-09-24,organic,7
s_016996,t_0753,2024-08-23,organic,5
s_016997,t_0753,2024-08-13,organic,5
s_016998,t_0753,2024-09-09,organic,7
s_016999,t_0753,2024-08-14,organic,4
s_017000,t_0754,2024-12-31,partner,6
s_017001,t_0754,2024-12-31,partner,7
s_017002,t_0754,2024-12-31,partner,7
s_017003,t_0754,2024-12-25,partner,3
s_017004,t_0754,2024-12-22,partner,5
s_017005,t_0754,2024-12-31,partner,4
s_017006,t_0754,2024-12-31,partner,3
s_017007,t_0754,2024-12-31,partner,5
s_017008,t_0754,2024-12-19,partner,7
s_017009,t_0754,2024-12-31,partner,7
s_017010,t_0754,2024-12-19,partner,5
s_017011,t_0754,2024-12-31,partner,6
s_017012,t_0754,2024-12-31,partner,3
s_017013,t_0754,2024-12-31,partner,5
s_017014,t_0754,2024-12-31,partner,5
s_017015,t_0754,2024-12-31,partner,3
s_017016,t_0754,2024-12-31,partner,6
s_017017,t_0754,2024-12-31,partner,4
s_017018,t_0754,2024-12-31,partner,6
s_017019,t_0754,2024-12-31,partner,6
s_017020,t_0754,2024-12-31,partner,7
s_017021,t_0754,2024-12-21,partner,4
s_017022,t_0754,2024-12-31,partner,5
s_017023,t_0754,2024-12-31,partner,3
s_017024,t_0754,2024-12-31,partner,4
s_017025,t_0754,2024-12-19,partner,5
s_017026,t_0754,2024-12-31,partner,4
s_017027,t_0754,2024-12-31,partner,4
s_017028,t_0754,2024-12-25,partner,6
s_017029,t_0754,2024-12-29,partner,6
s_017030,t_0754,2024-12-31,partner,3
s_017031,t_0754,2024-12-31,partner,4
s_017032,t_0754,2024-12-30,partner,5
s_017033,t_0754,2024-12-31,partner,5
s_017034,t_0754,2024-12-22,partner,7
s_017035,t_0755,2024-02-15,paid_search,3
s_017036,t_0755,2024-03-25,paid_search,4
s_017037,t_0755,2024-03-08,paid_search,6
s_017038,t_0755,2024-03-23,paid_search,6
s_017039,t_0755,2024-04-15,paid_search,5
s_017040,t_0755,2024-03-15,paid_search,3
s_017041,t_0755,2024-04-01,paid_search,5
s_017042,t_0755,2024-04-13,paid_search,6
s_017043,t_0755,2024-02-27,paid_search,6
s_017044,t_0755,2024-04-08,paid_search,4
s_017045,t_0755,2024-03-17,paid_search,6
s_017046,t_0755,2024-03-06,paid_search,4
s_017047,t_0755,2024-02-19,paid_search,6
s_017048,t_0755,2024-03-27,paid_search,3
s_017049,t_0755,2024-03-02,paid_search,5
s_017050,t_0755,2024-03-03,paid_search,2
s_017051,t_0755,2024-02-19,paid_search,2
s_017052,t_0755,2024-03-16,paid_search,3
s_017053,t_0755,2024-03-11,paid_search,5
s_017054,t_0755,2024-02-15,paid_search,3
s_017055,t_0755,2024-03-31,paid_search,6
s_017056,t_0755,2024-03-13,paid_search,3
s_017057,t_0755,2024-03-08,paid_search,5
s_017058,t_0755,2024-03-27,paid_search,5
s_017059,t_0755,2024-04-10,paid_search,5
s_017060,t_0755,2024-02-21,paid_search,2
s_017061,t_0755,2024-02-25,paid_search,4
s_017062,t_0755,2024-04-15,paid_search,6
s_017063,t_0755,2024-03-04,paid_search,3
s_017064,t_0755,2024-02-28,paid_search,3
s_017065,t_0755,2024-02-16,paid_search,2
s_017066,t_0755,2024-03-20,paid_search,2
s_017067,t_0755,2024-03-09,paid_search,5
s_017068,t_0755,2024-03-01,paid_search,2
s_017069,t_0755,2024-04-02,paid_search,6
s_017070,t_0756,2024-02-25,paid_search,6
s_017071,t_0756,2024-02-26,paid_search,4
s_017072,t_0756,2024-03-27,paid_search,6
s_017073,t_0756,2024-02-24,paid_search,6
s_017074,t_0756,2024-03-16,paid_search,3
s_017075,t_0756,2024-04-14,paid_search,3
s_017076,t_0756,2024-04-07,paid_search,2
s_017077,t_0756,2024-02-18,paid_search,5
s_017078,t_0756,2024-03-30,paid_search,6
s_017079,t_0756,2024-03-20,paid_search,3
s_017080,t_0756,2024-02-21,paid_search,3
s_017081,t_0756,2024-03-27,paid_search,5
s_017082,t_0756,2024-03-01,paid_search,5
s_017083,t_0756,2024-03-09,paid_search,4
s_017084,t_0756,2024-03-21,paid_search,4
s_017085,t_0756,2024-02-25,paid_search,3
s_017086,t_0756,2024-02-16,paid_search,5
s_017087,t_0756,2024-02-24,paid_search,2
s_017088,t_0756,2024-02-20,paid_search,6
s_017089,t_0756,2024-03-15,paid_search,2
s_017090,t_0756,2024-03-22,paid_search,4
s_017091,t_0756,2024-02-24,paid_search,6
s_017092,t_0756,2024-03-17,paid_search,4
s_017093,t_0756,2024-04-09,paid_search,2
s_017094,t_0756,2024-03-14,paid_search,3
s_017095,t_0756,2024-03-18,paid_search,6
s_017096,t_0756,2024-03-31,paid_search,5
s_017097,t_0756,2024-04-04,paid_search,3
s_017098,t_0756,2024-03-27,paid_search,5
s_017099,t_0756,2024-03-07,paid_search,2
s_017100,t_0756,2024-02-26,paid_search,6
s_017101,t_0756,2024-04-02,paid_search,4
s_017102,t_0757,2024-12-16,partner,3
s_017103,t_0757,2024-12-31,partner,3
s_017104,t_0757,2024-11-26,partner,5
s_017105,t_0757,2024-12-31,partner,3
s_017106,t_0757,2024-11-27,partner,7
s_017107,t_0757,2024-12-02,partner,7
s_017108,t_0757,2024-12-14,partner,7
s_017109,t_0757,2024-12-31,partner,5
s_017110,t_0757,2024-12-31,partner,4
s_017111,t_0757,2024-12-03,partner,6
s_017112,t_0757,2024-12-31,partner,4
s_017113,t_0757,2024-12-08,partner,3
s_017114,t_0757,2024-11-25,partner,4
s_017115,t_0757,2024-12-21,partner,3
s_017116,t_0757,2024-12-23,partner,4
s_017117,t_0757,2024-12-03,partner,4
s_017118,t_0757,2024-12-15,partner,3
s_017119,t_0757,2024-12-04,partner,7
s_017120,t_0757,2024-12-09,partner,3
s_017121,t_0757,2024-12-31,partner,4
s_017122,t_0757,2024-12-31,partner,5
s_017123,t_0758,2024-02-04,paid_search,4
s_017124,t_0758,2024-02-07,paid_search,5
s_017125,t_0758,2024-02-16,paid_search,3
s_017126,t_0758,2024-03-02,paid_search,2
s_017127,t_0758,2024-02-22,paid_search,6
s_017128,t_0758,2024-02-04,paid_search,6
s_017129,t_0758,2024-01-27,paid_search,6
s_017130,t_0758,2024-02-02,paid_search,5
s_017131,t_0758,2024-03-11,paid_search,5
s_017132,t_0758,2024-02-09,paid_search,2
s_017133,t_0758,2024-02-22,paid_search,5
s_017134,t_0758,2024-03-05,paid_search,5
s_017135,t_0758,2024-03-19,paid_search,6
s_017136,t_0758,2024-02-25,paid_search,4
s_017137,t_0758,2024-01-26,paid_search,3
s_017138,t_0758,2024-02-08,paid_search,2
s_017139,t_0758,2024-02-11,paid_search,4
s_017140,t_0758,2024-02-12,paid_search,4
s_017141,t_0758,2024-01-30,paid_search,2
s_017142,t_0758,2024-02-19,paid_search,2
s_017143,t_0758,2024-02-22,paid_search,5
s_017144,t_0758,2024-02-11,paid_search,6
s_017145,t_0758,2024-02-24,paid_search,2
s_017146,t_0758,2024-01-27,paid_search,6
s_017147,t_0758,2024-02-13,paid_search,4
s_017148,t_0758,2024-03-16,paid_search,4
s_017149,t_0758,2024-03-01,paid_search,2
s_017150,t_0758,2024-02-01,paid_search,4
s_017151,t_0758,2024-03-12,paid_search,2
s_017152,t_0758,2024-02-26,paid_search,5
s_017153,t_0758,2024-02-14,paid_search,3
s_017154,t_0759,2024-09-01,partner,6
s_017155,t_0759,2024-08-25,partner,4
s_017156,t_0759,2024-08-05,partner,3
s_017157,t_0759,2024-08-09,partner,4
s_017158,t_0759,2024-07-21,partner,3
s_017159,t_0759,2024-07-10,partner,5
s_017160,t_0759,2024-07-03,partner,5
s_017161,t_0759,2024-08-24,partner,3
s_017162,t_0759,2024-08-13,partner,7
s_017163,t_0759,2024-08-23,partner,6
s_017164,t_0759,2024-08-11,partner,7
s_017165,t_0759,2024-08-17,partner,6
s_017166,t_0759,2024-07-09,partner,4
s_017167,t_0759,2024-07-10,partner,5
s_017168,t_0759,2024-08-25,partner,4
s_017169,t_0759,2024-08-17,partner,5
s_017170,t_0759,2024-07-26,partner,4
s_017171,t_0759,2024-08-16,partner,4
s_017172,t_0759,2024-08-16,partner,4
s_017173,t_0759,2024-07-11,partner,7
s_017174,t_0759,2024-08-31,partner,3
s_017175,t_0759,2024-07-23,partner,7
s_017176,t_0759,2024-08-25,partner,7
s_017177,t_0759,2024-07-15,partner,6
s_017178,t_0759,2024-08-13,partner,6
s_017179,t_0759,2024-08-12,partner,5
s_017180,t_0759,2024-07-18,partner,5
s_017181,t_0759,2024-08-30,partner,5
s_017182,t_0760,2024-01-27,paid_search,4
s_017183,t_0760,2024-02-24,paid_search,5
s_017184,t_0760,2024-02-04,paid_search,4
s_017185,t_0760,2024-03-11,paid_search,3
s_017186,t_0760,2024-03-02,paid_search,4
s_017187,t_0760,2024-01-26,paid_search,2
s_017188,t_0760,2024-01-29,paid_search,2
s_017189,t_0760,2024-03-22,paid_search,4
s_017190,t_0760,2024-03-13,paid_search,3
s_017191,t_0760,2024-03-16,paid_search,4
s_017192,t_0760,2024-02-13,paid_search,6
s_017193,t_0760,2024-03-07,paid_search,5
s_017194,t_0760,2024-03-17,paid_search,3
s_017195,t_0760,2024-02-22,paid_search,5
s_017196,t_0760,2024-03-09,paid_search,6
s_017197,t_0760,2024-02-28,paid_search,6
s_017198,t_0760,2024-02-04,paid_search,5
s_017199,t_0760,2024-01-26,paid_search,3
s_017200,t_0760,2024-01-29,paid_search,5
s_017201,t_0760,2024-02-10,paid_search,6
s_017202,t_0760,2024-03-01,paid_search,2
s_017203,t_0760,2024-02-08,paid_search,2
s_017204,t_0760,2024-02-09,paid_search,4
s_017205,t_0760,2024-03-15,paid_search,6
s_017206,t_0760,2024-03-21,paid_search,6
s_017207,t_0760,2024-01-24,paid_search,6
s_017208,t_0760,2024-02-23,paid_search,2
s_017209,t_0760,2024-03-17,paid_search,6
s_017210,t_0760,2024-02-20,paid_search,2
s_017211,t_0760,2024-03-15,paid_search,4
s_017212,t_0760,2024-03-16,paid_search,3
s_017213,t_0760,2024-02-04,paid_search,6
s_017214,t_0760,2024-03-21,paid_search,3
s_017215,t_0761,2024-09-25,paid_search,4
s_017216,t_0761,2024-09-25,paid_search,4
s_017217,t_0761,2024-09-23,paid_search,4
s_017218,t_0761,2024-09-19,paid_search,3
s_017219,t_0761,2024-08-14,paid_search,4
s_017220,t_0761,2024-09-28,paid_search,4
s_017221,t_0761,2024-09-17,paid_search,5
s_017222,t_0761,2024-09-09,paid_search,4
s_017223,t_0761,2024-09-09,paid_search,5
s_017224,t_0761,2024-09-19,paid_search,6
s_017225,t_0761,2024-10-05,paid_search,2
s_017226,t_0761,2024-08-18,paid_search,3
s_017227,t_0761,2024-10-01,paid_search,5
s_017228,t_0761,2024-09-18,paid_search,6
s_017229,t_0761,2024-08-26,paid_search,2
s_017230,t_0761,2024-09-26,paid_search,4
s_017231,t_0761,2024-09-29,paid_search,4
s_017232,t_0761,2024-09-10,paid_search,5
s_017233,t_0761,2024-08-21,paid_search,5
s_017234,t_0761,2024-10-06,paid_search,4
s_017235,t_0761,2024-09-01,paid_search,2
s_017236,t_0762,2024-07-18,organic,3
s_017237,t_0762,2024-07-29,organic,7
s_017238,t_0762,2024-08-20,organic,5
s_017239,t_0762,2024-07-27,organic,7
s_017240,t_0762,2024-07-23,organic,3
s_017241,t_0762,2024-08-14,organic,3
s_017242,t_0762,2024-08-19,organic,5
s_017243,t_0762,2024-08-05,organic,4
s_017244,t_0762,2024-07-05,organic,3
s_017245,t_0762,2024-08-12,organic,4
s_017246,t_0762,2024-07-06,organic,6
s_017247,t_0762,2024-08-08,organic,7
s_017248,t_0763,2024-09-03,paid_search,5
s_017249,t_0763,2024-07-19,paid_search,2
s_017250,t_0763,2024-09-12,paid_search,6
s_017251,t_0763,2024-07-28,paid_search,4
s_017252,t_0763,2024-08-14,paid_search,5
s_017253,t_0763,2024-08-28,paid_search,2
s_017254,t_0763,2024-07-24,paid_search,6
s_017255,t_0763,2024-08-25,paid_search,6
s_017256,t_0763,2024-09-10,paid_search,6
s_017257,t_0763,2024-08-22,paid_search,6
